p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
7.74147949707743e-22,-0.333892157722454,0.657,0.68,3.48892997974286e-17,CD4-SELL,UQCR11
1.06284819636882e-21,-0.330620575924295,0.084,0.171,4.79004425139501e-17,CD4-SELL,SAMD9L
1.31002949719378e-21,-0.363357977533892,0.141,0.237,5.90404093795293e-17,CD4-SELL,NAA50
1.33196793783704e-21,-0.351186433443416,0.175,0.275,6.00291310224395e-17,CD4-SELL,COMMD7
1.43513834349812e-21,-0.256807230384591,0.052,0.131,6.46788148647731e-17,CD4-SELL,CD151
1.46580745804744e-21,-0.395302471865789,0.649,0.667,6.60610105192819e-17,CD4-SELL,RARRES3
1.48194587451974e-21,-0.46080367471695,0.25,0.346,6.67883366728555e-17,CD4-SELL,SLC7A5
1.65854226672915e-21,0.284261098019207,0.549,0.439,7.47471828769492e-17,CD4-SELL,CSRNP1
1.81970551221705e-21,-0.332568543535126,0.046,0.124,8.20104880245982e-17,CD4-SELL,CHN1
2.10994859772417e-21,-0.452336366511842,0.863,0.887,9.50911634022327e-17,CD4-SELL,JUN
2.16006028285713e-21,-0.32813400872687,0.051,0.128,9.73495968278053e-17,CD4-SELL,MT1E
2.56607222740628e-21,-0.657608690363523,0.483,0.542,1.15647743144746e-16,CD4-SELL,HSPB1
2.95286035387626e-21,-0.487497145178527,0.655,0.677,1.33079510428495e-16,CD4-SELL,HMGN2
4.03555585112909e-21,-0.348687918439139,0.197,0.295,1.81874431098686e-16,CD4-SELL,SCAMP2
4.07075290560146e-21,-0.331461056657981,0.171,0.271,1.83460691949646e-16,CD4-SELL,GSTO1
4.42783177796949e-21,-0.337632080115681,0.13,0.224,1.99553522569529e-16,CD4-SELL,MAP2K3
4.62832193123781e-21,-0.310947630912056,0.097,0.186,2.08589212797026e-16,CD4-SELL,ST8SIA4
4.83875203659019e-21,-0.372954704570925,0.317,0.407,2.18072876785047e-16,CD4-SELL,SEC11A
5.02458419665154e-21,-0.358821759649746,0.219,0.316,2.26447960574692e-16,CD4-SELL,FERMT3
5.03543517704724e-21,-0.365573505802381,0.193,0.292,2.26936992559165e-16,CD4-SELL,AP3S1
5.31802447231142e-21,-0.560204150444333,0.039,0.112,2.39672726918131e-16,CD4-SELL,CCL20
8.79809438716194e-21,-0.511657392631791,0.142,0.234,3.96512517840614e-16,CD4-SELL,DNAJB4
8.921443007087e-21,-0.264186203326452,0.071,0.154,4.02071593443397e-16,CD4-SELL,C6orf1
1.02449280797457e-20,-0.351695573552844,0.492,0.552,4.6171841869798e-16,CD4-SELL,UQCR10
1.05508724785544e-20,-0.320081525841888,0.095,0.183,4.75506720863491e-16,CD4-SELL,FAM104A
1.14951525066168e-20,-0.447934043259413,0.245,0.334,5.18063533168204e-16,CD4-SELL,GZMM
1.26069184003116e-20,-0.355439811594216,0.29,0.38,5.68168598465241e-16,CD4-SELL,PSMB6
1.30086194009084e-20,-0.353138257387813,0.243,0.338,5.86272459160138e-16,CD4-SELL,CCDC107
1.33458991529859e-20,-0.357844798599791,0.549,0.604,6.0147298302677e-16,CD4-SELL,WIPF1
1.35193180594409e-20,-0.259809694029279,0.043,0.117,6.09288626302884e-16,CD4-SELL,CLSTN3
1.45963188146329e-20,-0.383565541487225,0.479,0.532,6.57826896337876e-16,CD4-SELL,ATP5G3
1.56472614464069e-20,-0.320925675628935,0.68,0.697,7.05190778866665e-16,CD4-SELL,TMBIM6
1.79870387381964e-20,-0.476653499069592,0.411,0.481,8.10639861853033e-16,CD4-SELL,CORO1B
1.8746711855487e-20,-0.483367378183652,0.895,0.863,8.44876809903089e-16,CD4-SELL,HSP90AB1
2.49164416310449e-20,-0.311173083153279,0.077,0.161,1.12293419142793e-15,CD4-SELL,EPSTI1
3.21160169803988e-20,-0.437086767544705,0.489,0.545,1.44740465327261e-15,CD4-SELL,RNF213
4.99796795804601e-20,-0.309592957174404,0.077,0.158,2.25248419933218e-15,CD4-SELL,PERP
5.17609616731121e-20,-0.364569837327305,0.081,0.163,2.33276302068381e-15,CD4-SELL,SAMD3
6.57690289213766e-20,-0.279881224941161,0.105,0.195,2.9640785954286e-15,CD4-SELL,NCF4
6.92032090220776e-20,-0.284324558252063,0.139,0.233,3.11885022420699e-15,CD4-SELL,NUDT5
6.96272070329544e-20,-0.388781043113914,0.715,0.729,3.13795896656119e-15,CD4-SELL,S100A10
7.0219916506238e-20,-0.365601420960136,0.276,0.369,3.16467119710314e-15,CD4-SELL,RASAL3
7.4173782576594e-20,-0.387752372231603,0.343,0.428,3.34286403316194e-15,CD4-SELL,CBX3
8.94622412973528e-20,-0.32701006440252,0.156,0.25,4.0318842907891e-15,CD4-SELL,MGAT1
9.61242526681126e-20,-0.288268116266826,0.038,0.107,4.3321278192465e-15,CD4-SELL,OAS1
1.35299093410885e-19,-0.323597241244082,0.083,0.164,6.09765954184177e-15,CD4-SELL,PLEKHF1
1.42080456380133e-19,-0.514647121916704,0.281,0.367,6.40328200813984e-15,CD4-SELL,GLUL
1.49647295072844e-19,-0.413902538124906,0.305,0.395,6.74430429434292e-15,CD4-SELL,GBP2
1.70258026173704e-19,-0.337050035329558,0.189,0.282,7.6731887235965e-15,CD4-SELL,AP2S1
1.83308237672309e-19,-0.37675049303418,0.537,0.584,8.26133565541562e-15,CD4-SELL,PDIA3
1.87658727545417e-19,-0.316838035280344,0.768,0.773,8.45740353301687e-15,CD4-SELL,CALM2
1.92599822281624e-19,-0.360619124375286,0.201,0.297,8.68008879058825e-15,CD4-SELL,PSMA4
1.98880598412517e-19,-0.34247234605358,0.249,0.345,8.96315080925533e-15,CD4-SELL,NDUFB7
2.2701705625416e-19,-0.36287706720405,0.147,0.239,1.02312046912625e-14,CD4-SELL,SLAMF1
2.50669801492601e-19,-0.366067318623335,0.25,0.34,1.12971866136685e-14,CD4-SELL,SURF4
2.76180066709711e-19,-0.296281930445198,0.127,0.215,1.24468832464733e-14,CD4-SELL,ASNA1
2.7664510851669e-19,-0.328113810425218,0.196,0.293,1.24678417506302e-14,CD4-SELL,CMTM3
3.24708228978628e-19,-0.387703414674601,0.379,0.459,1.46339504636088e-14,CD4-SELL,TBC1D10C
3.72001936746866e-19,-0.296799478745844,0.111,0.198,1.67653832853077e-14,CD4-SELL,CD2BP2
3.84063648809273e-19,-0.34218841508693,0.542,0.594,1.73089805245363e-14,CD4-SELL,SP100
4.50499944079499e-19,-0.30987475956623,0.052,0.125,2.03031314797748e-14,CD4-SELL,ATP1B1
4.87966748132989e-19,-0.381118522633115,0.129,0.214,2.19916854048575e-14,CD4-SELL,MAP3K8
4.92479328654043e-19,-0.331563198872618,0.264,0.357,2.21950583837804e-14,CD4-SELL,NDUFS6
6.41813536397302e-19,-0.365962638451593,0.461,0.517,2.89252524583536e-14,CD4-SELL,SNRPB
7.05794092487745e-19,-0.363758735202593,0.083,0.161,3.18087281602377e-14,CD4-SELL,TRG-AS1
7.84988054073546e-19,-0.334092708147163,0.232,0.326,3.53778416209866e-14,CD4-SELL,C20orf24
8.72561647474441e-19,-0.337218464870079,0.246,0.336,3.93246083283781e-14,CD4-SELL,PPP4C
9.22839408642911e-19,-0.324662131923932,0.145,0.234,4.15905264687187e-14,CD4-SELL,HSPB11
9.51006186439568e-19,-0.333522257926487,0.266,0.36,4.28599468104585e-14,CD4-SELL,CASP4
9.92761346056515e-19,-0.297727956693391,0.134,0.222,4.4741768344075e-14,CD4-SELL,SH3BP1
1.0138045090096e-18,-0.305767210748181,0.126,0.213,4.56901416120446e-14,CD4-SELL,PARVG
1.08488107815864e-18,-0.35934725377182,0.42,0.491,4.88934204304536e-14,CD4-SELL,NDUFB2
1.08884544605026e-18,-0.299381022729121,0.08,0.158,4.9072086562593e-14,CD4-SELL,STX11
1.33172164315637e-18,-0.35348193404524,0.362,0.439,6.00180310137713e-14,CD4-SELL,ATP5J
1.35282614760753e-18,-0.268738457409457,0.049,0.119,6.09691688203764e-14,CD4-SELL,ZBP1
1.44740086875137e-18,-0.277193990437743,0.684,0.698,6.52314623528868e-14,CD4-SELL,COX6B1
1.58300612847227e-18,-0.355223338781091,0.527,0.572,7.13429201979882e-14,CD4-SELL,USMG5
1.62049113097017e-18,-0.368184309113966,0.254,0.344,7.30322942905638e-14,CD4-SELL,CDK2AP2
1.73775399997833e-18,-0.334092766392567,0.415,0.486,7.83170972710232e-14,CD4-SELL,UQCRQ
1.76041242031107e-18,-0.324544152584473,0.18,0.273,7.93382669585795e-14,CD4-SELL,CCDC167
1.83191187386553e-18,-0.323489475138123,0.554,0.601,8.25606043313717e-14,CD4-SELL,NDUFA1
1.91010485377018e-18,-0.338796301698378,0.369,0.45,8.60846055497147e-14,CD4-SELL,GABARAPL2
1.91048824205575e-18,-0.3191429776889,0.2,0.294,8.61018840929687e-14,CD4-SELL,RER1
2.35508074609638e-18,-0.297655904329168,0.078,0.156,1.06138779065071e-13,CD4-SELL,IRF4
2.41152561167842e-18,-0.256051921126556,0.056,0.129,1.08682636267123e-13,CD4-SELL,SNAP47
2.74367354983262e-18,-0.338430792196062,0.161,0.25,1.23651879543857e-13,CD4-SELL,GCHFR
3.21704614300797e-18,-0.35458725670157,0.29,0.377,1.44985835573083e-13,CD4-SELL,LAMTOR5
3.24364630825345e-18,-0.342722481153427,0.438,0.496,1.46184651820366e-13,CD4-SELL,WDR1
3.24862449740316e-18,-0.263596299027371,0.068,0.142,1.46409008848966e-13,CD4-SELL,SEL1L3
3.89924532594637e-18,-0.315485431706837,0.198,0.288,1.75731188349751e-13,CD4-SELL,TWF2
4.55255392740051e-18,-0.365905440962157,0.628,0.653,2.05174500400086e-13,CD4-SELL,CDC42
4.95633859445773e-18,-0.324259246720364,0.221,0.309,2.23372267775021e-13,CD4-SELL,ADRM1
5.21476057674752e-18,-0.300273543235538,0.093,0.172,2.35018829672857e-13,CD4-SELL,TBCD
5.22615812075769e-18,-0.322773363493225,0.196,0.286,2.35532494186308e-13,CD4-SELL,MIEN1
5.56989707923851e-18,-0.325297703596302,0.167,0.254,2.51024121567121e-13,CD4-SELL,RNF187
6.23941840199869e-18,-0.289942208096829,0.613,0.644,2.81198108541277e-13,CD4-SELL,ARF1
7.38881924508306e-18,-0.492142545526708,0.296,0.386,3.32999305737403e-13,CD4-SELL,PLIN2
7.99531992708278e-18,-0.371410514480084,0.287,0.373,3.60333078473767e-13,CD4-SELL,ITGA4
8.23193001924037e-18,-0.336683402450821,0.295,0.379,3.70996622107125e-13,CD4-SELL,ANAPC11
8.83271859305445e-18,-0.342789810716628,0.194,0.281,3.98072961551778e-13,CD4-SELL,MRPL51
1.0507453613014e-17,-0.284576426338019,0.114,0.196,4.73549919431316e-13,CD4-SELL,CCDC6
1.0507799646546e-17,-0.274069489319273,0.1,0.18,4.73565514470533e-13,CD4-SELL,RALGDS
1.23059026362814e-17,-0.36260682636912,0.458,0.521,5.54602420011929e-13,CD4-SELL,C14orf2
1.30154124170142e-17,-0.354589555882098,0.115,0.196,5.86578606809996e-13,CD4-SELL,BCL2L11
1.36829003377427e-17,-0.275450404302209,0.102,0.182,6.16660952421389e-13,CD4-SELL,TIMM8B
1.43137128707183e-17,-0.317831114733178,0.556,0.595,6.4509041165753e-13,CD4-SELL,PRR13
1.58597193601765e-17,-0.364881324204071,0.357,0.434,7.14765832124436e-13,CD4-SELL,PET100
2.33006105956267e-17,-0.416611337363454,0.077,0.149,1.05011191832371e-12,CD4-SELL,ATP5EP2
3.10343613822161e-17,-0.335685710158904,0.257,0.346,1.39865659877372e-12,CD4-SELL,TMCO1
3.1515013644592e-17,-0.257116117616913,0.865,0.849,1.42031863493447e-12,CD4-SELL,PPDPF
3.56072136949019e-17,-0.30089725906169,0.655,0.681,1.60474590680184e-12,CD4-SELL,CD3G
3.74201642254168e-17,-0.315718177181723,0.352,0.436,1.68645196131109e-12,CD4-SELL,SUMO1
3.86776117804534e-17,-0.315192742010509,0.136,0.22,1.74312260772147e-12,CD4-SELL,RAB11FIP1
3.91165042369036e-17,-0.299606662220294,0.109,0.189,1.76290261294877e-12,CD4-SELL,HTATIP2
4.03238132926841e-17,-0.314042649615819,0.345,0.427,1.81731361747469e-12,CD4-SELL,DYNLRB1
4.24707406677549e-17,-0.257164416484552,0.076,0.15,1.91407134041438e-12,CD4-SELL,IGFLR1
4.47102600893577e-17,-0.270890774638907,0.125,0.208,2.01500200170717e-12,CD4-SELL,SPPL2A
4.72407267014661e-17,-0.365406611835265,0.196,0.282,2.12904507098167e-12,CD4-SELL,JMJD6
5.1593838722892e-17,-0.355429163606352,0.238,0.324,2.3252311235633e-12,CD4-SELL,GLRX
5.20391394211174e-17,-0.345787218920011,0.455,0.512,2.34529993543092e-12,CD4-SELL,LAT
5.30329467418899e-17,-0.318857096475356,0.25,0.337,2.3900888437635e-12,CD4-SELL,RBCK1
5.34312777436079e-17,-0.48119530603713,0.218,0.307,2.40804082534892e-12,CD4-SELL,RHOB
5.90592511579278e-17,-0.250681612262813,0.056,0.124,2.66168233118549e-12,CD4-SELL,MB21D1
6.18400684064419e-17,-0.322987813274655,0.149,0.234,2.78700820294152e-12,CD4-SELL,SMC4
7.5559719844733e-17,-0.282471137232241,0.078,0.15,3.40532545396243e-12,CD4-SELL,GNPTAB
8.67246502349523e-17,-0.340209333198857,0.257,0.345,3.90850653678883e-12,CD4-SELL,CTSA
9.08454479407579e-17,-0.306757099089915,0.218,0.306,4.09422264779408e-12,CD4-SELL,SH3GLB1
1.14107447082075e-16,-0.319957504910537,0.525,0.571,5.14259442509495e-12,CD4-SELL,TMEM258
1.18461931133551e-16,-0.295397773132796,0.056,0.123,5.33884231232686e-12,CD4-SELL,FAM3C
1.23745010923311e-16,-0.322053550625745,0.356,0.436,5.57694015229177e-12,CD4-SELL,SPCS2
1.31052745980625e-16,-0.389566237734109,0.269,0.345,5.90628515585483e-12,CD4-SELL,RANBP1
1.33875777685189e-16,-0.390340833752442,0.09,0.163,6.03351354871609e-12,CD4-SELL,PSMA2
1.38654759355598e-16,-0.31365283882498,0.191,0.275,6.24889269463809e-12,CD4-SELL,DR1
1.4948422323154e-16,-0.307741190434012,0.234,0.32,6.73695497259904e-12,CD4-SELL,CMC2
1.5204637853062e-16,-0.332036585458795,0.498,0.547,6.85242618761797e-12,CD4-SELL,COX7B
1.52051775725288e-16,-0.355635345293134,0.425,0.488,6.85266942838727e-12,CD4-SELL,ARPC5
1.85141073716347e-16,-0.395949591511944,0.08,0.151,8.34393791024832e-12,CD4-SELL,ICA1
2.16797571587545e-16,-0.298880852197804,0.127,0.207,9.7706329563075e-12,CD4-SELL,MIS18BP1
2.23299653023678e-16,-0.256512368752451,0.098,0.175,1.00636687624711e-11,CD4-SELL,IL12RB1
2.5243285425372e-16,-0.374420029657385,0.38,0.447,1.13766438755067e-11,CD4-SELL,HN1
2.72991962773004e-16,-0.32656554068621,0.163,0.246,1.23032017782537e-11,CD4-SELL,PTPN6
2.81501874788187e-16,-0.289478160011239,0.688,0.686,1.2686726492954e-11,CD4-SELL,COX7A2
3.01042243556554e-16,-0.327883523287506,0.344,0.425,1.35673718326068e-11,CD4-SELL,FAM49B
3.11902722051398e-16,-0.254325890186155,0.086,0.159,1.40568318774124e-11,CD4-SELL,SQRDL
3.2054992055669e-16,-0.25820100089942,0.117,0.195,1.44465438196489e-11,CD4-SELL,ILK
3.30610415060403e-16,-0.254094391566945,0.1,0.176,1.48999501859422e-11,CD4-SELL,EED
3.44288209694394e-16,-0.266678402349522,0.114,0.192,1.55163810345069e-11,CD4-SELL,COMMD8
3.58035907976334e-16,-0.304273132192743,0.606,0.624,1.61359623006774e-11,CD4-SELL,COX5B
3.63774524969046e-16,-0.294151858729223,0.143,0.225,1.6394590291305e-11,CD4-SELL,ATXN1
3.82163925365351e-16,-0.31848422965009,0.185,0.269,1.72233637883656e-11,CD4-SELL,MFSD10
3.83005544968519e-16,-0.380271467835464,0.168,0.246,1.72612939006412e-11,CD4-SELL,ZC3H12A
5.15603483319378e-16,-0.302402320138915,0.143,0.224,2.32372177862377e-11,CD4-SELL,AHR
6.01163616115566e-16,-0.322014125577963,0.454,0.512,2.70932418510963e-11,CD4-SELL,SEC61G
6.51138851601503e-16,-0.266924721252764,0.149,0.231,2.93455257639766e-11,CD4-SELL,TMEM9B
6.72372409078878e-16,-0.310531070182854,0.292,0.373,3.03024797323669e-11,CD4-SELL,PSMA5
6.98432779410274e-16,-0.260450845094092,0.089,0.162,3.14769685024622e-11,CD4-SELL,SKA2
7.09875773061984e-16,-0.262373954295285,0.069,0.137,3.19926813403575e-11,CD4-SELL,MAP1LC3A
9.07842395663193e-16,-0.4031889253732,0.322,0.394,4.09146410877488e-11,CD4-SELL,BAX
9.10505833481369e-16,-0.331464988827875,0.438,0.49,4.10346769033383e-11,CD4-SELL,FKBP8
9.90367451898598e-16,-0.306775865105014,0.159,0.238,4.4633880322166e-11,CD4-SELL,PRDX3
1.01728881916959e-15,-0.313581277142908,0.183,0.265,4.58471725023353e-11,CD4-SELL,ITGAL
1.05844248255627e-15,-0.261170328227643,0.126,0.205,4.7701885803846e-11,CD4-SELL,LAP3
1.1153917523026e-15,-0.316269329081968,0.287,0.367,5.02684754927738e-11,CD4-SELL,TMED9
1.17114916146184e-15,-0.274870780101347,0.135,0.214,5.27813504087623e-11,CD4-SELL,NT5C
1.34155497833042e-15,-0.325455448691053,0.205,0.286,6.04611997633952e-11,CD4-SELL,NFATC2
1.3796084448875e-15,-0.319626849792245,0.363,0.436,6.21761933941899e-11,CD4-SELL,ENSA
1.77567410883742e-15,-0.291380069798955,0.213,0.295,8.0026080737085e-11,CD4-SELL,UBE2A
1.80561781807011e-15,-0.325309960928896,0.158,0.235,8.13755838247837e-11,CD4-SELL,APMAP
1.96446503179388e-15,-0.370198170416342,0.457,0.51,8.85345100528868e-11,CD4-SELL,ATP5I
1.97246185957885e-15,-0.352102724878787,0.356,0.42,8.88949110874997e-11,CD4-SELL,PSMB10
2.06966129346211e-15,-0.278714460766738,0.172,0.254,9.32754951737504e-11,CD4-SELL,IAH1
2.07627629971005e-15,-0.303838536078087,0.267,0.348,9.35736202753325e-11,CD4-SELL,MEAF6
2.32103653846863e-15,-0.664391915531798,0.523,0.553,1.04604474715704e-10,CD4-SELL,HSPH1
2.50432903481928e-15,-0.303253810882081,0.21,0.291,1.12865100941236e-10,CD4-SELL,LSM2
2.60580646326997e-15,-0.305583976137274,0.241,0.32,1.17438485686651e-10,CD4-SELL,RAB1B
3.03946010474561e-15,-0.267059090344378,0.124,0.199,1.36982388000675e-10,CD4-SELL,CYB5B
3.0546191263814e-15,-0.304906964033652,0.216,0.295,1.37665574787757e-10,CD4-SELL,COPZ1
3.70495338981207e-15,-0.280829488252215,0.261,0.344,1.6697483937205e-10,CD4-SELL,MPC2
3.97599512253597e-15,-0.312046677071626,0.231,0.311,1.79190148182451e-10,CD4-SELL,SEC11C
4.55299267931755e-15,-0.369007129993272,0.227,0.306,2.05194274071483e-10,CD4-SELL,ARL6IP1
4.64805567600287e-15,-0.367569294041013,0.633,0.653,2.09478573206097e-10,CD4-SELL,H2AFZ
5.50928920635279e-15,-0.260054604827447,0.072,0.138,2.48292645951907e-10,CD4-SELL,RP5-1171I10.5
5.83915113222198e-15,-0.285263450230966,0.156,0.235,2.6315886322698e-10,CD4-SELL,FAM195B
7.61574976035313e-15,-0.26187446819133,0.158,0.236,3.43226610199595e-10,CD4-SELL,DERL1
8.88612526543972e-15,-0.849421091284001,0.87,0.832,4.00479893462837e-10,CD4-SELL,DNAJB1
9.79617999415707e-15,-0.396444974651787,0.401,0.452,4.41494239976671e-10,CD4-SELL,GPX1
1.0230545871705e-14,-0.311064149670419,0.354,0.426,4.61070241346001e-10,CD4-SELL,MYEOV2
1.10345976201386e-14,-0.253971750403883,0.124,0.199,4.97307245544405e-10,CD4-SELL,HSBP1
1.11946508597597e-14,-0.257378525887114,0.117,0.19,5.04520524947649e-10,CD4-SELL,PMVK
1.12508296064597e-14,-0.309552775826917,0.318,0.392,5.07052388703925e-10,CD4-SELL,PPP1R12A
1.45309256947266e-14,-0.321477890925601,0.235,0.313,6.5487975920994e-10,CD4-SELL,CHST11
1.45826385929138e-14,-0.264292088760817,0.131,0.208,6.57210356105439e-10,CD4-SELL,CSNK2B
1.47067579317426e-14,-0.276555622744137,0.136,0.211,6.62804166467777e-10,CD4-SELL,VPS26A
1.72912868822351e-14,-0.314233538571168,0.355,0.422,7.79283717208573e-10,CD4-SELL,ERH
1.74650696806758e-14,-0.294680720022536,0.666,0.667,7.87115760368698e-10,CD4-SELL,HMGN1
1.80844731672932e-14,-0.317665254523599,0.304,0.376,8.1503103670357e-10,CD4-SELL,SLC9A3R1
2.03062822284241e-14,-0.264445196815004,0.117,0.189,9.1516352747062e-10,CD4-SELL,ATOX1
2.0509874357935e-14,-0.295353799197915,0.244,0.322,9.24339017563416e-10,CD4-SELL,RNF181
2.37579559339581e-14,-0.261912364380795,0.11,0.181,1.07072355803163e-09,CD4-SELL,MRPL10
2.44428754635623e-14,-0.288324650103215,0.18,0.259,1.10159151139182e-09,CD4-SELL,EIF4E
2.58488909202712e-14,-0.477883604840196,0.762,0.749,1.16495781599478e-09,CD4-SELL,SAT1
2.93120056455214e-14,-0.255832355289706,0.1,0.169,1.32103347043236e-09,CD4-SELL,GGA2
2.96118318554517e-14,-0.304915933030566,0.102,0.17,1.3345460380615e-09,CD4-SELL,NDUFC2
3.05033900743889e-14,-0.271993369488548,0.143,0.219,1.37472678387256e-09,CD4-SELL,RAB5C
3.58292635236768e-14,-0.284825674409897,0.392,0.453,1.61475324848507e-09,CD4-SELL,ARF5
3.62869166672571e-14,-0.280239341860197,0.128,0.201,1.63537876035994e-09,CD4-SELL,IL21R
3.82360871320454e-14,-0.331191385072421,0.758,0.742,1.72322397486702e-09,CD4-SELL,SOD1
4.20684721899915e-14,-0.293226484224245,0.195,0.271,1.89594190465854e-09,CD4-SELL,NAA38
4.78907535413611e-14,-1.04186921663257,0.114,0.183,2.15834048060206e-09,CD4-SELL,HSPA6
5.29547381224635e-14,-0.269608198712409,0.168,0.244,2.38656413770319e-09,CD4-SELL,SMARCE1
5.32880886009421e-14,-0.317353727582274,0.463,0.516,2.40158757706726e-09,CD4-SELL,CD247
6.37694944547874e-14,-0.270888791288081,0.221,0.3,2.87396357608836e-09,CD4-SELL,SSNA1
6.60115119086153e-14,-0.33330206181906,0.46,0.509,2.97500681869748e-09,CD4-SELL,ISCU
6.60633728811582e-14,-0.360764768486516,0.473,0.521,2.97734408900804e-09,CD4-SELL,CLEC2D
7.3082341929807e-14,-0.286209163998292,0.258,0.333,3.29367498609254e-09,CD4-SELL,MRPL41
7.84947148941783e-14,-0.30125724243067,0.176,0.25,3.53759981085083e-09,CD4-SELL,SPN
8.29119211592031e-14,-0.260291725887047,0.075,0.137,3.73667446280296e-09,CD4-SELL,SYTL2
8.86060662426297e-14,-0.303012252642221,0.301,0.377,3.99329819342284e-09,CD4-SELL,CTSB
8.86618543337575e-14,-0.296911441054245,0.405,0.464,3.99581245111378e-09,CD4-SELL,EWSR1
1.12865100342564e-13,-0.293519406395275,0.524,0.565,5.08660434223868e-09,CD4-SELL,POLR2L
1.1375340384968e-13,-0.321543477035081,0.328,0.401,5.12663840469738e-09,CD4-SELL,AKNA
1.32311853662193e-13,0.356636580204206,0.287,0.209,5.96303062084769e-09,CD4-SELL,RP11-290D2.6
1.37253393923367e-13,-0.28794617593902,0.511,0.557,6.18573595733828e-09,CD4-SELL,TMEM59
1.44673499151807e-13,-0.286292788235748,0.243,0.318,6.52014525977363e-09,CD4-SELL,GNAI2
1.51346189414951e-13,-0.26982550440416,0.153,0.226,6.82087006455303e-09,CD4-SELL,PSMC3
1.75716368124459e-13,-0.283485392217406,0.15,0.221,7.91918527863311e-09,CD4-SELL,ATP2B4
2.20479570288803e-13,-0.525561790486708,0.129,0.194,9.93657327377576e-09,CD4-SELL,MAGEH1
2.28188783740397e-13,-0.28181314838683,0.266,0.34,1.02840121056122e-08,CD4-SELL,POLR2E
2.37227620037326e-13,-0.255700738775364,0.199,0.275,1.06913743798422e-08,CD4-SELL,PSMD13
2.52808260530816e-13,-0.250340007179067,0.152,0.225,1.13935626856028e-08,CD4-SELL,PTK2B
2.77785004110513e-13,-0.296183650423901,0.243,0.315,1.25192145652526e-08,CD4-SELL,NDUFB3
2.96971791614759e-13,-0.300554347856768,0.382,0.448,1.3383924704494e-08,CD4-SELL,NCOR1
3.89261265472149e-13,-0.283567017012523,0.546,0.586,1.75432267122988e-08,CD4-SELL,CSTB
4.27831301375494e-13,-0.280217768662668,0.288,0.36,1.92815010903907e-08,CD4-SELL,NDUFS7
4.37856028492674e-13,-0.306786434386951,0.315,0.384,1.97332954921079e-08,CD4-SELL,DHRS7
5.25743768649119e-13,-0.287032300668092,0.268,0.34,2.36942201654785e-08,CD4-SELL,TSC22D4
5.71420816138706e-13,-0.283926461429666,0.217,0.29,2.57527933417392e-08,CD4-SELL,ACADVL
5.72217879132766e-13,-0.292269666589954,0.261,0.331,2.57887153767555e-08,CD4-SELL,CSK
5.97719669767105e-13,-0.295590031857346,0.26,0.328,2.69380300770639e-08,CD4-SELL,BANF1
6.04344250394113e-13,-0.253073315774951,0.215,0.29,2.72365866767619e-08,CD4-SELL,C19orf66
7.41420913864947e-13,-0.292492881891715,0.329,0.394,3.34143577460654e-08,CD4-SELL,NDUFA6
7.56572868233316e-13,-0.255392840078905,0.169,0.242,3.40972260255391e-08,CD4-SELL,MEA1
7.59105846591523e-13,-0.321420119298932,0.502,0.548,3.42113822941868e-08,CD4-SELL,SQSTM1
9.62143404318401e-13,-0.281807535230848,0.316,0.387,4.33618789458217e-08,CD4-SELL,RHOF
9.75323638834578e-13,-0.288872165337781,0.205,0.278,4.39558857549967e-08,CD4-SELL,STOM
1.06281964188369e-12,-0.474667381733091,0.156,0.224,4.7899155620414e-08,CD4-SELL,ZFAND2A
1.23871140985555e-12,-0.289457624982461,0.332,0.398,5.58262458193701e-08,CD4-SELL,LMAN2
1.2531085237742e-12,-0.351949266609789,0.363,0.416,5.64750949494558e-08,CD4-SELL,ZYX
1.3792332023612e-12,-0.315492460626618,0.056,0.11,6.21592819640147e-08,CD4-SELL,CTD-3252C9.4
